age,sex,income,employment_duration_years,loan_amount,purpose,existing_debt,credit_history_years,credit_limit,credit_used,late_payments_last_2y,num_open_accounts,checking_balance,savings_balance,target
58,female,58940.9,0.93,17110.08,other,9055.58,3.26,18645.52,7843.55,3,9,3166.12,934.13,1
18,female,44306.31,0.06,14652.33,medical,13237.14,10.01,19124.51,3005.05,0,9,762.98,6947.38,0
23,female,76313.66,1.55,18001.19,car,2103.57,1.01,20182.24,3718.21,2,9,1816.72,0.0,1
54,male,36319.82,6.31,18975.8,education,12090.73,9.38,17943.67,6998.71,2,1,2534.96,10488.51,1
50,male,62988.05,2.81,6444.28,furniture,16363.95,0.63,27905.55,16281.91,1,6,4308.76,4409.92,0
58,male,46753.44,1.3,500.0,car,9174.14,13.6,9921.92,7777.87,4,4,-2245.28,2316.66,1
44,female,59324.0,1.37,7731.84,business,11963.21,9.76,14737.22,5766.39,1,11,184.94,16789.91,1
69,male,36951.16,8.36,19113.02,furniture,7056.41,0.84,7770.73,1824.47,0,6,6915.73,10419.44,0
25,female,44107.94,1.0,7663.97,education,2837.38,1.82,16043.66,8177.38,1,7,2098.84,0.0,1
26,female,42921.02,0.5,6447.65,business,6846.51,0.35,15268.41,1414.33,1,5,6583.71,3343.65,0
54,female,29950.97,3.68,500.0,education,7094.68,7.42,9254.92,7682.34,0,2,10956.78,20417.92,0
66,male,56917.47,1.05,26021.18,car,13306.43,13.87,27681.02,10356.16,0,7,523.9,15872.9,1
19,male,56704.48,13.44,18605.71,car,8700.32,6.47,16382.5,1331.32,0,7,-1591.84,9537.78,0
58,male,55683.98,3.37,18159.17,electronics,7138.49,2.0,23024.71,6196.25,0,5,1203.41,0.0,0
73,female,72665.38,20.81,19741.8,car,8957.45,3.76,26394.83,7585.77,0,7,5296.98,11992.9,0
50,male,71088.21,0.11,16613.67,other,2426.1,17.79,21843.56,11048.36,1,5,5716.69,188.89,1
65,male,38251.0,5.61,10045.37,furniture,7909.34,12.31,4469.17,2709.42,1,8,8815.93,11941.11,1
32,male,51714.94,19.08,10689.89,car,3088.05,9.59,18772.42,12186.79,4,4,1889.58,0.0,1
63,male,33775.19,1.44,8579.49,car,3082.73,9.6,12059.03,4917.95,0,9,3464.17,6932.98,0
44,male,45420.4,5.16,33077.93,business,1026.11,40.93,6810.77,1752.18,1,10,-135.31,158.3,1
35,female,34204.51,2.2,16447.3,business,2299.71,2.1,14310.0,2753.06,2,6,-5520.95,1820.32,1
29,female,74161.27,0.16,8289.6,business,7918.39,10.14,21269.28,10114.51,1,1,1881.04,7733.18,0
66,male,51546.57,4.09,15723.97,electronics,2631.67,0.92,11838.1,4704.4,1,8,-1461.26,0.0,1
58,male,41075.48,1.45,3913.05,electronics,12347.15,2.84,17645.36,9398.17,1,11,3930.07,18234.51,0
62,male,66485.13,0.26,24036.05,business,1744.84,3.58,15780.14,3684.81,0,8,-3644.18,0.0,0
58,male,8000.0,1.79,6711.45,car,863.31,1.16,2789.92,2282.38,2,4,-218.0,0.0,0
32,male,8746.15,1.74,16008.68,electronics,536.62,5.04,3036.37,1641.13,0,7,2803.04,7750.8,1
28,male,59325.1,0.33,20527.82,car,8397.42,6.98,7185.6,2103.42,0,5,3117.09,11751.65,1
54,male,46088.43,1.43,15078.15,electronics,9009.89,8.05,12403.94,8742.42,2,9,1857.68,2057.78,0
32,male,49508.03,5.42,12755.76,other,7928.12,10.5,9362.54,4976.1,0,8,7602.04,0.0,0
54,male,21124.87,7.1,12086.42,medical,4810.61,4.43,3798.85,2270.39,1,7,6708.39,0.0,1
69,female,44581.79,6.01,11548.47,business,14916.8,4.98,16137.93,2881.15,0,5,-52.98,0.0,1
60,male,81063.17,3.8,7386.41,business,2199.73,1.54,8476.29,3363.28,1,2,6828.23,5849.08,1
44,female,59835.59,14.16,8404.13,electronics,10217.38,16.28,29177.73,28200.31,1,7,7286.6,3580.08,0
69,male,48054.72,1.43,23836.72,business,16759.16,2.68,12405.63,3319.64,1,4,1628.29,6555.0,1
49,male,37097.03,1.7,11131.71,medical,2668.3,0.49,8143.59,1317.05,0,10,2136.21,6189.22,0
44,female,37897.69,4.39,5713.63,education,4113.4,3.58,17735.73,9354.11,1,1,1847.84,8945.87,0
72,female,8000.0,2.66,7869.62,car,862.09,5.32,2357.35,873.33,1,10,65.0,1540.34,1
37,female,49637.53,10.57,20802.97,business,7763.34,17.42,17161.19,3695.1,1,9,363.0,0.0,0
29,male,60218.7,5.84,17404.85,car,4916.89,1.41,22783.16,7034.48,0,6,5957.97,4937.76,1
25,female,16638.85,5.69,16482.63,electronics,3046.14,5.86,7463.6,1476.61,1,11,3312.13,3670.06,1
53,male,33094.5,8.31,9939.83,furniture,4973.66,3.62,5026.95,1363.27,2,8,337.43,5517.71,0
47,male,24165.64,4.47,16586.9,car,5872.95,0.69,3205.84,524.06,1,1,-777.99,0.0,1
62,male,27623.68,2.71,6851.51,medical,4526.11,4.1,13742.35,7921.49,2,5,-274.33,7853.3,1
26,female,45962.67,3.13,9923.09,business,16497.63,0.36,4759.6,1840.97,0,10,1508.43,0.0,1
36,female,8000.0,9.9,19758.44,electronics,658.03,8.11,3066.22,360.82,0,9,4739.51,1357.69,1
24,male,56056.87,0.06,18994.22,electronics,17341.2,0.6,19307.45,13421.82,1,2,-580.24,10774.25,0
35,female,58569.39,2.08,4144.72,business,2933.92,4.0,18801.97,6586.58,1,2,4705.11,0.0,0
72,female,40480.15,5.65,5155.79,education,3587.84,3.33,16772.19,2504.1,2,11,2590.87,10301.46,0
69,male,8000.0,3.83,12869.62,furniture,1641.45,19.15,3975.91,2665.84,0,1,2428.53,0.0,1
46,male,27064.46,0.35,25809.06,education,2295.01,3.94,3214.02,1862.12,1,11,5077.39,0.0,0
23,female,67192.23,8.32,500.0,medical,12787.62,1.96,23235.89,5384.22,3,6,4530.08,0.0,0
74,male,8000.0,2.32,14226.66,education,830.88,6.84,3093.69,487.68,2,9,-2213.55,4700.84,1
26,male,38744.58,4.3,991.65,medical,2123.38,0.72,8615.85,3184.45,0,3,-1252.04,8377.57,0
23,female,23759.99,0.11,6925.35,education,3789.58,3.16,10861.75,6819.54,0,4,1311.45,11755.56,1
41,male,59482.27,5.63,9084.57,electronics,2917.02,2.08,16821.41,7990.35,1,9,3067.92,11277.22,1
71,female,32847.95,6.43,8635.93,medical,4075.28,37.35,5445.91,1371.5,0,2,6093.73,9176.19,0
63,male,52271.17,0.85,7729.63,furniture,5983.18,1.29,23091.48,3366.36,1,2,2195.2,0.0,1
38,male,55178.29,1.47,12057.66,business,16051.37,18.33,26329.44,8209.64,3,7,7111.09,0.0,1
43,male,78052.07,1.51,7717.96,business,11856.71,0.96,10912.14,4844.34,1,1,-120.03,8726.75,1
21,female,41347.05,22.97,500.0,furniture,12546.46,2.96,16566.62,7093.25,3,11,387.26,12527.85,0
33,male,51768.8,1.22,18238.96,furniture,4634.9,1.2,9629.29,7443.63,0,8,1082.95,0.0,1
56,male,18269.0,15.84,18022.98,car,6129.51,7.66,1876.02,495.86,0,8,-451.68,11764.0,1
41,female,66427.44,1.44,18745.39,furniture,13185.54,10.38,13567.51,2896.03,0,6,5478.21,0.0,0
73,female,31310.84,2.15,500.0,car,3021.55,1.61,13838.26,2298.09,0,7,-6309.49,6339.55,0
43,male,34906.43,3.63,14391.35,business,3475.3,6.39,5461.93,4090.99,0,11,489.29,3377.16,1
66,female,44599.54,7.98,17407.83,car,7291.51,7.21,6791.06,1231.83,0,1,5444.62,2774.86,0
59,male,16868.08,7.14,3750.38,education,3681.3,3.41,6673.34,4388.45,3,3,1063.04,4187.63,1
46,male,49117.86,3.41,12073.39,car,3729.91,5.82,12895.59,6825.93,0,8,5218.66,0.0,0
67,male,62414.39,3.19,11069.87,medical,19736.39,3.83,9948.51,2887.92,0,2,8593.05,6676.47,0
67,female,50272.81,0.22,26737.21,business,3154.42,13.62,9652.39,3039.6,1,3,2241.15,4364.01,1
36,male,16399.84,2.92,27395.97,electronics,648.79,1.99,6852.52,2304.51,1,1,5506.8,9611.87,1
33,male,42771.43,3.01,500.0,medical,3782.02,0.98,14940.38,7373.51,0,1,9257.41,13542.34,0
58,male,58356.52,8.1,31951.42,furniture,21618.23,7.17,23597.71,14702.73,0,5,3206.27,4761.5,1
19,female,11196.2,1.56,4678.19,business,1338.04,4.28,1557.5,1020.04,1,8,1855.81,0.0,0
57,male,25654.21,2.05,19845.39,business,3491.52,8.03,7266.34,1726.27,1,2,4707.4,0.0,1
42,female,60777.78,6.04,19763.98,education,15236.06,1.07,25456.32,20574.67,0,11,5552.65,14189.51,0
61,male,49861.72,1.11,4034.48,business,7749.61,4.35,10287.33,3249.34,0,9,1883.55,13422.24,0
25,female,52415.49,5.93,15946.14,other,15479.24,0.16,8788.8,5692.11,2,8,548.47,9324.23,1
50,male,78470.91,0.44,11139.73,electronics,5965.9,3.02,19830.66,5610.16,2,1,7152.19,4359.12,0
48,male,53433.95,3.2,16434.64,furniture,15474.63,3.19,12468.92,6555.33,2,6,1188.16,8890.99,1
18,male,56841.98,0.21,13845.38,education,11720.44,3.78,9901.25,7085.06,0,11,5581.19,11826.79,1
47,female,93793.42,12.68,21570.72,education,538.62,7.07,45168.84,22496.35,1,3,2788.6,292.26,1
55,female,41151.52,8.02,12603.2,car,7564.25,0.04,12067.24,9271.52,0,6,7480.9,4178.77,1
41,female,30638.11,4.61,10657.01,other,3489.33,25.5,10515.94,1248.64,0,7,-547.14,0.0,0
52,female,52700.34,2.7,20768.51,education,8644.4,4.88,7822.98,2341.97,0,8,-552.94,3225.63,0
36,female,52901.84,12.63,16643.17,other,3784.37,15.9,18198.97,5790.95,1,11,4563.46,13265.64,0
52,male,35519.12,1.43,17854.51,other,9782.25,2.37,11441.74,7937.51,1,2,-1391.02,10471.29,1
31,female,26416.85,2.49,6683.31,car,8812.27,1.28,12489.14,6179.23,0,1,2349.89,4810.04,0
34,female,86577.2,0.39,3637.9,car,7003.85,1.29,22936.61,6438.23,1,1,6645.23,0.0,1
22,female,50883.18,2.55,7458.22,furniture,11027.23,8.61,21005.84,6203.61,0,3,-3354.5,65.24,0
23,female,31818.86,4.77,7033.43,education,4857.56,1.07,7053.36,6010.74,2,4,3206.42,4614.44,1
25,female,61486.75,4.21,18289.59,electronics,6369.93,8.83,20387.54,6752.72,0,10,5635.24,2704.52,1
28,female,43035.39,9.8,19807.87,car,7051.92,0.21,20260.55,6951.92,0,6,1922.28,4196.64,0
58,female,40448.13,12.93,10758.96,education,6527.14,6.99,14158.0,1485.79,1,9,-781.28,5455.54,0
30,female,55120.91,5.85,23447.35,electronics,6649.7,0.63,21191.98,8627.07,2,7,1212.18,797.92,1
38,male,21746.12,0.91,22947.76,medical,6224.44,6.84,9794.32,3029.84,3,11,-515.56,3954.81,1
27,female,51347.29,3.71,13947.19,medical,8496.17,0.51,24141.94,12190.03,0,4,2207.47,3103.34,1
42,male,79433.19,17.35,5424.87,medical,18481.85,0.63,14560.89,6996.12,1,8,1169.88,0.0,1
31,female,53391.2,16.46,24603.01,education,9730.07,8.85,9521.53,2543.12,0,3,460.22,15078.03,0
36,female,38228.18,5.36,11511.86,business,3538.95,10.57,12240.3,10037.09,1,3,3398.44,1141.25,1
21,male,35872.1,2.03,13009.32,car,7504.69,4.97,17871.72,7689.34,0,11,6737.35,0.0,1
46,female,37613.88,1.63,9283.16,medical,5521.77,3.88,11136.0,5934.71,1,1,2983.46,14699.6,1
33,male,40428.67,0.89,4881.68,education,12981.6,4.57,9394.09,3973.28,1,3,6031.0,0.0,1
55,female,38199.48,0.37,500.0,car,9311.1,6.7,12029.19,1321.18,3,5,6736.47,9399.45,1
74,female,61493.61,4.76,17062.95,car,23665.02,2.32,7733.33,1031.98,1,2,240.08,0.0,0
45,male,13802.24,5.52,5732.79,electronics,4591.49,2.11,2358.56,1353.91,1,9,2824.58,7415.67,1
47,female,60516.0,3.38,36476.25,electronics,6206.26,13.78,9656.43,2134.25,0,4,725.16,3711.12,1
65,female,38165.64,13.09,3311.41,furniture,3271.41,7.45,4242.73,1171.5,1,6,-2446.49,10001.99,0
37,male,51785.06,9.69,1940.94,medical,2105.83,2.56,20138.43,10178.9,0,4,3067.28,2717.77,0
26,female,24714.22,8.23,16081.11,education,2252.61,1.02,5688.96,3335.96,0,10,-1156.45,68.08,0
59,female,68915.36,6.72,24234.51,furniture,12243.68,7.29,11537.43,5732.18,0,5,3452.91,5542.12,0
55,female,67421.43,5.1,12516.72,business,11140.68,11.45,20556.63,13658.62,2,9,-2667.63,1705.05,1
44,female,62272.63,0.85,16577.94,education,3950.22,7.54,14283.96,3511.09,2,7,2512.98,0.0,1
40,female,17734.41,1.8,500.0,medical,3028.24,7.62,4561.42,1340.28,1,11,-2712.2,391.0,1
19,female,59924.18,5.56,6579.91,education,11183.69,4.83,13555.61,4350.15,0,7,4021.59,21212.61,0
49,male,52287.39,4.49,3411.07,medical,8264.41,0.17,5312.05,1528.93,2,11,819.86,0.0,1
49,female,16105.12,2.31,500.0,medical,1379.85,0.37,6044.76,650.85,0,8,530.62,5446.3,0
47,female,44562.65,0.18,12935.84,car,12897.68,0.74,6429.33,354.24,1,1,5379.51,2542.62,0
35,female,51561.62,1.83,500.0,car,7693.23,1.73,9675.9,6431.13,1,2,1035.29,15018.52,1
26,male,55009.35,8.22,1422.43,medical,7364.94,8.72,9688.62,4518.26,2,9,2332.56,0.0,1
50,female,48190.7,2.81,7702.45,education,3571.82,0.76,11206.6,3823.55,2,1,1404.15,4607.82,0
53,male,50242.17,1.8,5349.71,furniture,20219.98,0.46,8243.69,6000.06,0,3,3522.18,8117.19,1
27,female,71525.01,9.7,15171.27,car,14281.77,1.61,17078.8,3534.15,1,9,5128.83,2924.23,0
24,female,67068.61,7.23,14444.64,other,6326.94,1.29,13233.02,6516.49,0,4,4506.91,0.0,0
45,male,8000.0,2.99,19150.39,car,1310.3,4.66,995.89,469.72,2,3,599.99,3866.82,1
20,male,39286.11,0.53,18019.07,education,7833.24,0.31,17609.02,4647.92,1,3,5627.14,2143.02,0
29,female,42036.28,4.1,21126.5,furniture,6299.29,3.04,9341.83,4406.92,1,4,-749.05,2126.18,1
54,female,13462.23,8.3,11984.65,electronics,2888.62,13.75,1859.31,1357.65,0,10,-227.45,9584.27,1
35,female,46695.3,2.41,14427.74,medical,3779.62,6.51,14410.66,1998.05,2,6,1616.6,6417.7,0
44,male,67477.64,0.93,16092.11,education,7544.25,19.57,10075.1,1160.03,2,11,5140.4,7310.6,0
57,female,25441.78,7.82,13133.25,car,4968.59,7.82,10411.72,1459.28,0,8,-1510.45,5981.78,1
28,female,51055.22,4.43,8822.45,car,15620.81,1.97,6363.07,2784.46,0,3,4674.45,9759.28,0
30,male,28515.18,5.95,9340.46,other,2956.24,9.03,8151.19,2261.81,1,2,1835.76,11825.56,1
34,male,32905.58,3.71,5459.53,furniture,6202.66,9.78,15713.42,10009.02,0,11,698.8,2279.72,0
41,male,71593.09,4.32,15372.93,electronics,16722.83,6.35,11711.74,5952.17,0,10,5293.42,8916.81,0
49,female,35233.96,0.44,11247.88,medical,6072.51,9.01,6361.4,3847.39,1,2,-408.01,0.0,0
22,male,53319.82,9.08,6694.61,medical,3749.04,17.08,18138.66,5683.04,1,4,8857.03,0.0,0
45,male,11318.07,2.79,6702.04,furniture,4976.88,4.2,5567.83,2866.21,0,9,1470.07,14958.43,0
57,male,78521.72,1.69,2316.81,furniture,6339.92,0.67,19970.77,7637.76,0,11,2449.53,1999.85,0
66,male,55847.74,1.39,19830.73,education,9633.7,3.01,20074.92,14547.19,2,10,6628.72,5514.84,0
48,female,41715.0,6.17,12628.94,electronics,3819.93,0.73,6713.06,4085.36,1,4,2527.79,0.0,1
53,female,55359.84,2.34,5097.6,business,7978.31,24.87,19739.04,6667.38,1,10,5566.61,0.0,0
64,female,19623.25,4.09,18468.38,medical,2948.02,0.71,3945.55,2947.9,3,8,-3859.48,0.0,1
59,female,66285.55,1.61,7516.41,furniture,4785.81,1.63,22889.4,2450.39,1,6,672.21,7857.39,0
48,female,39168.27,2.51,747.99,electronics,2381.5,5.84,5305.91,4231.79,1,5,3190.2,900.74,1
50,male,41326.75,1.3,20169.78,medical,4564.32,8.66,12810.78,5664.01,1,9,5244.26,1985.26,0
74,male,36150.2,6.11,7703.22,education,5173.95,9.23,7047.92,897.74,1,10,4309.09,0.0,0
61,male,34548.27,9.7,8728.81,education,9184.19,5.56,12875.57,3941.33,1,11,4028.1,10994.73,0
31,female,57504.07,0.46,12329.44,medical,5081.18,1.1,22948.03,13490.83,0,6,5183.17,9211.18,0
43,male,49606.32,3.54,21140.71,business,6579.2,3.47,21789.93,5622.78,0,3,3425.06,1095.11,1
60,female,56731.47,3.11,12160.3,business,6974.67,14.56,28193.16,14551.04,2,10,-4429.55,8104.7,1
47,male,44841.7,2.58,2407.06,education,7341.17,4.35,12723.47,2729.83,2,4,6326.61,2528.58,0
42,female,54237.6,9.8,16351.02,medical,15199.11,0.08,19972.33,5441.45,1,9,-512.99,1974.7,1
52,male,37460.72,7.28,8120.08,car,7941.19,4.62,4022.14,2391.14,1,6,2940.88,3701.74,0
39,male,85135.17,2.38,27103.39,car,10440.65,0.17,39335.41,16597.55,2,7,2543.01,7859.4,1
56,female,16777.25,2.93,11991.04,business,4053.17,5.23,5809.92,1263.02,1,3,2141.98,0.0,0
59,female,67696.87,0.49,500.0,business,3553.99,25.4,18179.18,5542.94,0,3,-1318.12,7014.37,0
69,male,69622.33,0.11,14858.92,furniture,8163.83,4.26,19057.38,12225.53,3,8,-3816.08,18986.93,0
72,male,29661.14,4.66,27556.78,business,6509.94,5.6,11959.32,7220.26,0,3,-1007.14,5098.73,0
58,female,85126.92,1.2,24607.36,car,17291.26,8.27,36892.99,18368.14,0,8,4478.72,4214.31,1
61,male,62918.83,1.96,26647.63,business,7181.12,1.94,26624.82,16685.73,1,11,-2339.87,3494.99,1
62,female,62480.5,8.42,3841.92,electronics,6992.61,0.64,19008.68,10497.63,0,1,-640.84,6869.27,0
36,female,45504.4,1.87,19297.22,business,2293.42,6.17,11305.96,3139.52,0,11,3254.14,0.0,0
70,male,41089.93,10.05,6224.04,electronics,6580.76,2.47,19649.85,11130.84,0,2,-1082.27,14206.51,0
47,female,41230.64,3.89,13794.32,medical,2721.27,5.31,14582.45,7086.06,0,2,370.86,9887.12,1
67,female,52029.55,4.54,1816.38,car,4445.13,2.48,16517.37,12801.19,0,10,2245.46,132.9,1
30,male,70221.35,2.03,6844.35,medical,11703.33,14.58,23828.04,16880.92,0,3,2847.93,4189.28,0
35,male,48263.66,8.27,6590.03,education,18058.41,4.95,16986.23,6123.7,1,8,-1141.68,655.91,1
53,female,28594.01,0.12,19188.44,furniture,5579.39,5.65,11015.25,722.0,0,2,2422.83,5795.41,1
50,male,59839.69,7.67,18405.75,other,9854.06,0.78,19224.93,8853.53,1,1,3196.56,4368.11,1
40,female,61580.71,3.07,14214.56,car,2096.72,3.42,27720.07,7022.94,0,3,-1819.6,5371.8,0
30,female,56783.87,4.57,1196.63,education,6839.28,6.73,25205.55,14066.68,0,6,2644.53,0.0,0
31,female,58418.98,14.59,9506.88,car,23319.98,4.01,16176.4,3331.81,1,4,-149.75,1110.74,1
59,male,40123.29,4.51,6031.07,other,5760.78,1.88,6717.22,4020.39,0,3,2371.75,10876.35,0
19,male,28278.19,4.19,18957.41,furniture,7224.85,7.8,9350.53,6941.05,1,10,4169.24,797.25,1
24,male,29372.52,1.79,21425.48,furniture,4858.51,17.6,10230.33,3544.12,2,2,1471.22,0.0,0
70,male,15561.66,0.7,20451.08,business,3069.9,1.18,4814.03,3590.82,0,2,4740.25,3096.22,1
73,female,49265.08,1.5,5958.24,other,12584.99,8.16,22476.26,5074.51,3,2,4372.44,18468.95,0
22,female,43497.92,10.23,500.0,electronics,10783.91,0.1,5968.27,5006.97,0,10,4723.49,9093.27,0
26,male,37080.22,17.09,500.0,furniture,588.29,0.4,7971.04,4097.66,0,6,3209.33,495.13,0
36,female,8000.0,2.56,23373.02,electronics,136.75,8.96,3570.53,2020.11,0,11,5302.3,3696.39,1
51,male,22548.29,1.2,8789.96,other,2685.73,0.26,10727.69,5184.47,1,9,3155.29,8079.16,0
28,female,65175.13,2.51,5994.2,other,20788.0,0.31,17621.4,9967.03,1,4,-3001.78,0.0,0
73,male,33036.73,12.03,25141.28,car,6757.39,2.41,5849.4,2460.41,2,9,-376.21,0.0,1
46,male,51490.65,0.28,22121.28,other,9024.66,8.12,13806.28,7290.47,0,6,1366.23,6390.08,0
48,male,19967.66,0.36,12195.59,medical,2285.29,0.03,5640.2,4949.67,1,7,1738.33,13566.92,1
29,male,70896.7,2.5,9652.78,education,7354.24,8.7,21823.97,5663.54,1,6,3073.22,1364.06,0
35,male,42407.5,7.53,10943.19,furniture,2652.91,19.25,8894.6,2095.1,1,9,-420.86,13402.1,1
59,male,50220.73,13.29,13817.3,education,21524.83,3.08,11302.22,8773.33,0,3,8026.13,0.0,0
54,male,86864.04,6.23,24800.38,medical,10218.71,7.27,31465.2,16505.01,2,1,1692.63,0.0,1
30,female,72295.92,2.19,15379.74,furniture,5423.71,17.83,25210.86,12729.81,0,9,1976.94,8462.87,0
43,female,39481.82,1.38,17808.23,electronics,4880.64,0.45,14404.59,422.62,1,11,-12.25,7242.39,1
28,male,34322.04,3.89,21354.16,education,9891.95,8.56,8611.88,2498.17,0,7,-1010.13,8417.11,0
41,female,39140.19,2.41,2642.59,car,10057.89,0.91,9181.61,5247.01,0,2,1621.09,8182.63,0
30,male,54178.17,2.16,18038.9,electronics,17608.95,5.85,13036.11,2215.09,1,2,2082.65,5150.5,1
73,female,43105.97,11.46,9643.45,car,4954.19,4.05,20711.15,16537.63,0,6,1739.29,2447.11,1
34,female,37885.61,1.28,500.0,car,8967.3,1.03,9778.2,3031.99,0,10,6965.47,2675.87,0
45,male,71409.26,9.12,500.0,electronics,8344.06,1.04,24454.31,9019.14,0,7,1621.07,1237.59,0
54,female,42944.22,3.79,3855.06,medical,8699.4,12.03,13275.66,767.46,1,4,1742.21,1597.66,0
20,male,86392.6,1.33,16249.79,other,4397.45,1.74,38918.89,8724.59,1,7,4445.89,0.0,0
29,male,46633.37,3.04,12910.4,education,10654.76,7.02,11548.6,3831.71,1,2,1486.8,0.0,0
74,female,77135.73,2.51,13474.93,medical,31887.85,0.62,21108.79,2848.85,2,6,3618.02,3019.47,1
57,male,51431.75,0.69,27607.55,furniture,5172.78,10.1,22481.73,9227.66,1,11,-1837.13,0.0,1
31,female,62333.29,0.34,1847.28,business,3365.39,2.91,10246.54,2523.58,2,7,-1813.43,0.0,1
42,female,31957.0,2.02,11780.53,business,14492.09,7.52,10792.45,3812.52,1,2,2366.18,1994.31,0
66,female,29632.33,9.26,14435.48,electronics,7692.4,2.92,7703.32,4274.55,1,3,1305.15,3230.01,0
29,female,53274.71,2.62,6109.82,education,10416.78,0.81,26334.57,16047.67,1,1,-427.07,2119.87,1
35,male,62793.96,0.03,12226.61,business,20974.67,14.38,24398.82,13896.58,0,5,2365.56,0.0,0
31,male,45724.62,2.29,500.0,electronics,12973.69,0.14,4765.53,2455.11,1,3,2627.3,13314.37,1
55,male,21844.92,0.4,23279.25,business,2518.4,13.55,9519.79,5444.47,0,11,-129.69,0.0,0
48,male,20515.35,3.29,6547.08,furniture,1383.75,5.02,7821.93,1001.71,0,4,443.61,0.0,0
46,female,19311.54,0.21,28251.2,education,5474.22,3.91,6264.36,4211.68,2,1,2649.85,0.0,1
39,female,13182.8,1.48,11740.21,car,1010.96,12.9,2563.41,674.44,1,5,-1063.24,11794.19,0
36,female,46970.74,10.63,20224.43,education,4217.05,6.28,7502.48,5068.26,0,9,187.9,6528.52,1
47,male,65250.79,6.97,11573.58,education,23231.71,25.28,22926.51,4720.97,0,8,3601.81,1160.54,1
63,female,44758.52,5.63,11754.05,medical,3710.44,13.28,12352.28,10446.54,2,11,1928.49,738.06,1
64,female,8000.0,11.45,7327.77,electronics,1234.72,8.2,3557.18,1187.55,0,5,568.39,5077.56,0
62,female,41566.31,2.76,12952.99,car,14125.91,5.14,8518.99,4972.69,1,6,-709.21,0.0,1
20,female,42069.62,0.37,14543.99,car,1468.93,13.29,14935.05,4962.08,1,7,-1039.63,6284.44,0
45,male,82727.98,4.13,5725.93,education,27513.63,2.76,16507.31,3255.45,0,1,1604.73,708.13,1
40,male,18771.52,12.94,10999.64,medical,652.64,0.49,6655.01,2727.02,1,1,8077.44,7117.84,1
71,female,37967.8,2.0,7119.21,other,4526.26,0.62,4531.0,948.32,1,9,3697.36,6914.34,1
41,female,75705.35,5.76,30397.31,medical,4148.98,11.49,19432.27,4697.26,2,5,-1998.59,438.33,0
32,female,53099.61,1.62,11282.15,electronics,7951.86,3.81,8977.78,3553.94,0,8,4121.65,0.0,0
32,female,55139.64,1.47,24361.86,education,8317.44,5.99,18878.36,14349.3,1,11,-276.66,2519.05,1
29,female,47062.52,7.82,10435.02,other,2713.73,1.16,10668.66,2259.92,1,3,1985.43,0.0,1
43,male,50938.98,4.75,14074.3,medical,8988.87,2.85,20814.33,14852.79,1,9,233.42,4471.81,0
33,male,58996.97,21.33,1429.09,education,3933.07,18.92,8603.99,5914.83,0,3,8068.26,2460.57,0
50,male,30429.25,1.92,8423.42,education,5998.07,4.44,9812.98,7053.96,2,9,-1402.32,472.03,1
31,female,60805.05,0.39,13684.28,car,5086.32,2.27,20519.95,13563.85,0,2,2940.84,0.0,0
51,female,20285.95,12.53,24688.03,furniture,3921.42,0.42,2207.96,332.04,0,4,-55.97,11120.74,0
53,female,50910.62,4.71,13775.86,education,2472.31,2.07,5823.88,131.94,0,6,4216.48,1277.91,0
56,female,48217.34,8.56,23069.76,education,7364.05,5.61,10766.74,7924.69,1,6,2880.36,18120.11,0
68,female,33906.72,3.99,17125.83,business,2738.93,4.62,11651.37,1746.45,3,1,5763.66,4209.58,1
22,male,44591.67,8.78,25019.21,electronics,5028.94,3.7,21629.28,13276.58,0,10,4154.35,6109.54,1
21,male,33794.28,3.06,11527.66,furniture,6475.53,12.28,4606.61,666.13,1,1,-80.6,4235.27,0
44,male,25709.38,0.86,31121.78,education,1714.87,3.81,9802.09,1616.31,0,10,10748.61,6049.43,1
47,male,38634.93,2.87,8116.83,other,724.66,1.16,14568.71,2465.18,2,3,3666.28,10556.12,1
61,female,25128.2,0.95,5868.31,other,388.85,2.16,9241.89,1305.97,0,8,348.01,10625.36,0
30,male,50810.35,3.02,2319.58,car,7701.76,9.34,15571.29,3907.82,0,8,2616.62,0.0,1
43,male,24298.46,0.3,30648.2,electronics,6232.29,0.42,11826.8,2582.88,1,6,3892.5,9132.98,0
52,female,57815.59,7.47,18555.58,education,16066.77,14.3,17385.73,7380.66,2,6,3778.38,6982.84,0
55,male,23733.38,3.48,9327.03,furniture,6657.08,3.76,10331.59,6700.21,3,1,3488.08,4215.35,1
